sr_no,gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,shortlist_uni_1,admit_uni_1,shortlist_uni_2,admit_uni_2,shortlist_uni_3,admit_uni_3,shortlist_uni_4,admit_uni_4,shortlist_uni_5,admit_uni_5,shortlist_uni_6,admit_uni_6
3280,Male,NC_OBC,95.0,86.0,73.0,Engineer,99.07,21,0,0,1,0,1,1,1,0,1,0,0,0
3281,Female,General,93.9,95.2,80.5,Engineer,94.66,7,0,0,0,0,0,0,0,0,0,0,0,0
3282,Male,General,93.6,83.4,72.1,Engineer,98.92,6,0,0,0,0,0,0,0,0,0,0,0,0
3283,Male,General,75.2,81.1,60.0,Non-Engineer,92.5,36,0,0,0,0,0,0,0,0,1,1,0,0
3284,Male,General,95.5,97.2,90.2,Engineer,99.84,28,1,0,1,0,1,1,1,1,1,1,1,1
3285,Male,General,95.0,92.2,86.0,Engineer,96.54,24,0,0,0,0,0,0,0,0,0,0,0,0
3286,Male,General,90.7,91.2,87.4,Engineer,92.53,12,0,0,0,0,0,0,0,0,0,0,0,0
3287,Male,General,95.0,97.0,85.3,Non-Engineer,98.74,0,0,0,0,0,0,0,1,0,1,0,1,0
3288,Male,General,95.0,96.0,80.0,Non-Engineer,99.18,0,0,0,0,0,0,0,1,1,1,1,1,1
3289,Male,General,91.2,86.4,77.2,Non-Engineer,94.02,13,0,0,0,0,0,0,0,0,0,0,0,0
3290,Female,ST,95.0,86.0,74.0,Engineer,95.79,17,1,1,1,1,1,1,0,0,1,1,1,1
3291,Female,General,92.8,90.2,90.4,Engineer,98.71,3,0,0,1,0,0,0,0,0,1,1,0,0
3292,Female,General,96.0,93.0,78.0,Engineer,97.69,0,0,0,0,0,0,0,1,1,1,0,0,0
3293,Male,General,95.0,95.2,80.2,Engineer,99.55,20,1,0,1,1,0,0,1,1,1,1,1,1
3294,Male,NC_OBC,93.6,90.0,76.0,Engineer,93.44,25,0,0,0,0,0,0,1,0,1,1,1,0
3295,Female,General,95.0,98.4,93.7,Engineer,99.97,0,1,1,1,1,0,0,1,0,1,0,1,0
3296,Male,General,97.0,95.0,75.0,Engineer,94.27,27,0,0,0,0,0,0,0,0,0,0,0,0
3297,Male,NC_OBC,95.0,98.0,79.7,Engineer,96.54,24,0,0,1,1,0,0,1,1,1,1,1,1
3298,Female,General,91.0,85.4,73.8,Engineer,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,Male,General,93.0,92.6,86.1,Engineer,98.9,3,0,0,1,0,0,0,0,0,0,0,1,0
3300,Male,General,95.0,93.0,80.0,Engineer,94.03,1,0,0,0,0,0,0,0,0,0,0,0,0
3301,Male,ST,82.0,86.7,68.0,Engineer,98.32,30,1,1,1,1,1,1,1,0,1,1,1,0
3302,Male,General,95.0,94.6,84.8,Engineer,98.11,3,0,0,0,0,0,0,1,1,0,0,1,1
3303,Male,General,94.0,84.0,84.0,Engineer,95.45,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,Male,General,95.0,88.6,70.0,Engineer,95.53,7,0,0,0,0,0,0,0,0,0,0,0,0
3305,Male,SC,85.0,67.0,65.0,Engineer,75.14,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,Male,ST,89.3,79.8,80.0,Engineer,85.03,15,0,0,1,1,1,1,0,0,1,1,1,1
3307,Male,General,93.1,90.0,80.0,Engineer,97.2,39,0,0,0,0,0,0,0,0,0,0,1,1
3308,Female,General,95.0,92.2,93.2,Engineer,94.36,10,0,0,0,0,0,0,0,0,1,0,0,0
3309,Male,General,95.0,89.0,77.0,Engineer,94.1,10,0,0,0,0,0,0,0,0,0,0,0,0
3310,Male,General,91.8,84.8,70.0,Non-Engineer,91.88,0,1,0,0,0,0,0,0,0,0,0,0,0
3311,Male,General,93.3,71.0,75.0,Non-Engineer,99.97,0,1,1,0,0,1,1,0,0,1,1,1,1
3312,Male,General,91.2,88.8,86.2,Non-Engineer,98.22,12,0,0,0,0,0,0,0,0,1,1,1,1
3313,Female,NC_OBC,93.0,82.6,74.2,Engineer,86.89,6,0,0,0,0,0,0,0,0,1,1,0,0
3314,Male,General,100.0,90.6,91.6,Engineer,95.7,0,0,0,1,0,0,0,0,0,0,0,0,0
3315,Male,General,95.0,93.0,80.0,Non-Engineer,99.25,0,0,0,0,0,0,0,0,0,1,1,1,0
3316,Male,NC_OBC,89.3,89.6,57.8,Engineer,96.96,0,0,0,0,0,0,0,1,0,0,0,0,0
3317,Female,General,93.2,98.3,79.0,Engineer,97.12,32,0,0,0,0,0,0,0,0,1,0,1,1
3318,Male,General,96.2,93.9,91.4,Engineer,98.72,26,0,0,1,1,0,0,1,0,0,0,1,1
3319,Female,General,87.3,77.6,78.1,Engineer,95.51,35,0,0,0,0,0,0,0,0,0,0,0,0
3320,Male,General,93.0,86.0,73.1,Engineer,96.62,30,0,0,0,0,0,0,0,0,0,0,0,0
3321,Female,General,97.2,98.6,85.0,Non-Engineer,99.65,16,1,1,1,1,0,0,1,1,1,1,1,1
3322,Female,General,92.8,90.9,82.5,Engineer,99.04,30,0,0,1,0,1,1,1,0,1,0,1,1
3323,Male,SC,89.3,92.0,78.8,Engineer,84.16,6,0,0,0,0,0,0,1,1,1,1,1,1
3324,Male,General,98.7,97.5,87.8,Engineer,93.7,20,0,0,0,0,0,0,0,0,0,0,1,0
3325,Male,General,95.0,96.5,72.5,Engineer,96.57,36,0,0,0,0,0,0,0,0,0,0,1,1
3326,Male,NC_OBC,93.0,93.0,87.0,Engineer,99.63,12,0,0,0,0,0,0,0,0,1,0,1,0
3327,Male,SC,95.0,91.4,78.0,Engineer,94.01,25,0,0,0,0,0,0,0,0,0,0,0,0
3328,Male,NC_OBC,87.4,97.7,78.6,Engineer,96.59,36,1,1,1,0,0,0,0,0,1,0,1,0
3329,Female,General,94.9,97.2,84.3,Engineer,93.62,29,0,0,0,0,0,0,1,1,1,1,0,0
3330,Male,General,97.0,98.0,82.0,Engineer,99.1,36,0,0,1,0,0,0,0,0,0,0,0,0
3331,Male,General,95.0,95.8,73.8,Engineer,99.87,0,1,0,0,0,1,1,1,0,0,0,1,0
3332,Male,General,95.8,92.0,87.4,Engineer,98.22,12,0,0,0,0,0,0,1,1,0,0,0,0
3333,Male,General,95.0,90.2,85.6,Engineer,99.72,11,1,0,1,1,1,0,1,0,0,0,1,0
3334,Male,General,95.0,91.8,84.7,Engineer,99.09,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,Female,General,95.5,94.7,85.3,Engineer,89.89,0,0,0,1,1,0,0,0,0,1,1,0,0
3336,Male,General,95.0,81.0,67.8,Engineer,99.54,21,0,0,0,0,0,0,0,0,0,0,0,0
3337,Male,General,83.0,90.2,80.1,Engineer,98.15,6,0,0,0,0,0,0,0,0,0,0,0,0
3338,Male,General,93.5,94.6,86.9,Engineer,96.2,1,0,0,0,0,0,0,0,0,0,0,1,0
3339,Male,General,88.0,97.8,89.0,Engineer,98,24,0,0,0,0,0,0,0,0,0,0,0,0
3340,Male,NC_OBC,85.5,77.0,80.9,Engineer,88.62,18,0,0,0,0,0,0,0,0,0,0,0,0
3341,Male,General,84.0,89.9,76.1,Engineer,88.56,19,0,0,0,0,0,0,0,0,0,0,0,0
3342,Male,General,95.1,82.3,84.7,Engineer,98.62,36,0,0,1,1,0,0,0,0,0,0,0,0
3343,Male,General,92.0,73.2,74.4,Engineer,90.92,17,0,0,0,0,0,0,0,0,0,0,0,0
3344,Male,General,98.0,97.6,86.0,Engineer,96.34,36,0,0,1,0,0,0,0,0,0,0,0,0
3345,Male,NC_OBC,91.7,94.0,75.1,Engineer,75.81,6,0,0,0,0,0,0,0,0,0,0,0,0
3346,Female,General,92.0,98.5,76.2,Engineer,96.38,7,0,0,0,0,0,0,0,0,0,0,0,0
3347,Male,General,94.0,88.8,79.7,Engineer,97.47,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,Male,General,95.0,92.6,91.6,Engineer,99.64,24,0,0,1,0,0,0,0,0,0,0,0,0
3349,Male,General,95.0,93.3,84.0,Engineer,99.48,30,0,0,1,0,0,0,0,0,1,0,1,0
3350,Female,General,97.0,96.0,81.9,Engineer,91.74,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,Male,General,97.8,91.2,84.5,Engineer,99.78,0,0,0,0,0,1,0,1,0,0,0,1,0
3352,Male,General,92.8,73.1,69.6,Engineer,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,Male,SC,96.2,90.6,76.6,Engineer,96.56,0,1,0,1,0,1,0,1,1,1,1,1,0
3354,Male,General,88.6,81.2,67.8,Engineer,99.66,0,0,0,0,0,1,0,0,0,0,0,0,0
3355,Male,General,95.0,70.0,80.9,Engineer,91.73,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,Male,NC_OBC,87.4,80.4,74.3,Engineer,98.84,9,0,0,0,0,1,0,0,0,0,0,1,1
3357,Male,General,95.0,87.0,78.9,Engineer,98.71,10,0,0,0,0,0,0,0,0,0,0,0,0
3358,Male,NC_OBC,99.0,91.0,81.7,Engineer,99.91,0,0,0,0,0,1,1,0,0,0,0,1,1
3359,Male,General,82.8,88.0,82.1,Engineer,91.37,0,0,0,0,0,0,0,0,0,0,0,1,0
3360,Male,SC,66.5,62.4,64.1,Engineer,93.32,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,Male,General,77.0,68.2,79.6,Engineer,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,Male,EWS,89.3,78.5,85.2,Engineer,82.79,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,Male,NC_OBC,82.8,76.2,86.4,Engineer,96.99,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,Female,NC_OBC,94.8,92.0,82.0,Engineer,93.72,0,0,0,1,0,0,0,0,0,1,0,0,0
3365,Male,General,85.3,77.4,78.4,Engineer,93.39,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,Male,General,95.0,85.0,78.0,Engineer,93.86,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,Male,General,87.3,89.0,81.0,Engineer,94.94,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,Male,SC,65.3,58.2,78.1,Engineer,54.52,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,Male,NC_OBC,84.7,86.3,83.7,Engineer,95.38,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,Male,General,89.7,87.5,62.5,Engineer,89.01,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,Male,General,97.3,96.2,84.7,Engineer,98,0,0,0,0,0,0,0,1,1,0,0,0,0
3372,Female,General,89.3,92.4,65.9,Non-Engineer,93.04,0,0,0,0,0,0,0,0,0,1,1,1,0
3373,Male,NC_OBC,83.6,94.7,66.0,Non-Engineer,85.24,0,0,0,0,0,0,0,0,0,1,0,1,0
3374,Male,General,95.0,96.3,75.0,Non-Engineer,97.87,0,0,0,0,0,0,0,0,0,1,0,0,0
3375,Male,General,72.0,79.4,75.6,Engineer,98.55,37,0,0,0,0,0,0,0,0,0,0,1,0
3376,Male,General,95.0,87.4,81.5,Engineer,98.75,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,Male,NC_OBC,87.0,83.4,68.0,Engineer,90.67,29,0,0,0,0,0,0,0,0,0,0,1,1
3378,Male,General,83.9,84.0,78.6,Engineer,92.72,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,Male,General,88.5,63.4,65.2,Engineer,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,Male,General,92.5,87.4,78.9,Engineer,98.81,11,0,0,0,0,0,0,0,0,0,0,0,0
3381,Male,General,84.1,87.7,92.7,Engineer,98.71,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,Male,NC_OBC,91.7,96.3,88.4,Engineer,93.42,0,0,0,1,0,0,0,1,0,0,0,1,1
3383,Male,General,91.2,88.4,72.0,Engineer,99.35,18,0,0,0,0,0,0,0,0,0,0,0,0
3384,Male,General,77.7,77.3,77.5,Non-Engineer,97.29,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,Male,General,85.2,82.8,62.3,Engineer,99.31,17,0,0,0,0,0,0,0,0,0,0,0,0
3386,Female,General,80.0,90.0,90.0,Non-Engineer,97.26,23,0,0,0,0,0,0,0,0,0,0,0,0
3387,Male,SC,73.3,62.5,78.7,Engineer,98.48,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Female,General,92.7,78.2,83.1,Non-Engineer,96.23,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,Male,SC,82.0,87.0,71.0,Engineer,85.66,4,0,0,0,0,0,0,0,0,0,0,0,0
3390,Male,NC_OBC,90.2,83.7,71.9,Non-Engineer,85.72,2,0,0,0,0,0,0,0,0,0,0,0,0
3391,Male,General,94.5,95.4,87.6,Engineer,96.71,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,Male,NC_OBC,93.0,84.0,81.4,Engineer,95.83,34,0,0,1,1,0,0,1,0,1,0,0,0
3393,Female,General,93.1,92.6,90.0,Non-Engineer,99.31,0,1,0,0,0,1,0,0,0,1,0,0,0
3394,Male,General,80.8,80.6,85.0,Non-Engineer,95.73,0,0,0,0,0,0,0,0,0,0,0,0,0
3395,Male,General,71.0,75.0,67.1,Non-Engineer,88.88,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,Male,General,86.0,83.8,85.8,Engineer,96.83,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,Male,NC_OBC,91.3,95.8,74.4,Engineer,96.56,24,0,0,0,0,0,0,1,0,1,0,1,0
3398,Male,General,88.8,91.6,71.0,Engineer,98.2,22,0,0,0,0,0,0,1,0,0,0,1,0
3399,Male,General,86.0,79.0,69.0,Non-Engineer,95.91,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,Male,General,76.7,86.0,63.3,Engineer,96.66,29,0,0,0,0,0,0,0,0,0,0,0,0
3401,Male,General,98.2,88.2,80.4,Engineer,99.93,28,0,0,0,0,0,0,0,0,0,0,1,0
3402,Male,NC_OBC,99.0,98.8,81.8,Engineer,99.85,24,1,1,1,0,1,0,1,0,1,0,1,0
3403,Male,General,95.0,84.2,78.4,Engineer,99.45,34,0,0,0,0,0,0,0,0,0,0,1,0
3404,Male,SC,91.0,80.3,66.5,Engineer,87.46,0,0,0,0,0,0,0,1,1,0,0,1,0
3405,Male,General,93.2,94.6,88.0,Engineer,96.32,34,0,0,0,0,0,0,0,0,0,0,1,1
3406,Male,General,84.0,68.6,74.3,Engineer,91.13,8,0,0,0,0,0,0,0,0,0,0,0,0
3407,Male,NC_OBC,88.0,85.5,84.3,Engineer,92.91,25,0,0,0,0,0,0,0,0,0,0,0,0
3408,Female,General,85.5,86.8,86.6,Non-Engineer,96.34,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,Male,General,92.4,90.2,79.6,Engineer,99.85,30,1,0,1,0,1,0,1,0,1,0,1,0
3410,Male,General,76.8,80.9,90.3,Non-Engineer,94.09,0,0,0,0,0,0,0,1,0,0,0,0,0
3411,Male,General,93.0,84.5,82.5,Engineer,85.94,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,Male,General,78.2,88.8,79.3,Non-Engineer,88.06,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,Male,General,95.0,88.6,64.4,Engineer,97.85,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,Male,General,82.5,87.3,63.2,Non-Engineer,92.18,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,Female,General,90.7,88.5,84.0,Non-Engineer,93.37,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,Female,General,92.8,79.6,74.9,Non-Engineer,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,Male,General,95.0,84.0,77.0,Engineer,94.93,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,Male,General,85.0,82.5,78.3,Engineer,98.75,24,0,0,0,0,0,0,0,0,0,0,0,0
3419,Male,General,78.2,78.5,84.4,Engineer,92.95,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,Male,General,81.0,87.0,86.5,Non-Engineer,96.97,3,0,0,0,0,0,0,0,0,0,0,0,0
3421,Male,General,60.9,90.4,89.0,Engineer,95,12,0,0,0,0,0,0,0,0,0,0,0,0
3422,Male,General,92.7,87.0,78.0,Engineer,98.62,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,Male,SC,86.7,83.8,81.4,Engineer,90.1,20,0,0,1,1,1,1,1,0,1,1,1,1
3424,Female,General,95.0,95.2,83.0,Engineer,98.74,2,0,0,0,0,0,0,1,0,1,0,0,0
3425,Male,General,92.8,86.3,77.4,Engineer,99.92,12,0,0,1,0,1,0,0,0,1,0,0,0
3426,Male,General,93.5,79.8,77.0,Engineer,94.51,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,Male,General,90.7,84.2,71.9,Engineer,94.73,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,Female,General,95.0,86.0,82.7,Engineer,97.82,0,0,0,0,0,0,0,0,0,1,0,0,0
3429,Male,General,87.2,86.8,70.2,Non-Engineer,99.72,0,0,0,0,0,1,0,0,0,1,0,0,0
3430,Female,General,85.5,88.0,76.8,Non-Engineer,85.13,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,Male,General,89.3,93.0,71.8,Engineer,97.96,18,0,0,0,0,0,0,0,0,0,0,0,0
3432,Male,General,99.0,95.0,79.4,Engineer,99.93,0,1,0,1,0,1,1,1,0,1,0,1,1
3433,Female,General,93.1,93.4,93.1,Engineer,97.16,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,Female,General,95.0,91.2,93.1,Engineer,99.08,2,0,0,0,0,1,0,0,0,0,0,0,0
3435,Male,General,95.0,65.1,84.1,Engineer,97.17,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,Male,General,87.2,81.9,68.4,Engineer,86.68,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,Male,General,95.0,81.0,78.3,Engineer,98.32,6,0,0,0,0,0,0,0,0,1,0,0,0
3438,Male,General,80.7,74.5,75.0,Engineer,98.21,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,Female,General,95.0,92.4,84.5,Non-Engineer,97.81,0,0,0,0,0,0,0,1,0,1,0,0,0
3440,Male,General,93.1,90.2,79.5,Engineer,97.02,18,0,0,0,0,0,0,0,0,0,0,0,0
3441,Male,General,72.0,65.0,81.0,Engineer,95.88,24,0,0,0,0,0,0,0,0,0,0,0,0
3442,Male,General,92.5,90.3,80.2,Engineer,97.11,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,Male,General,91.2,89.0,83.7,Engineer,98.05,12,0,0,0,0,0,0,0,0,0,0,0,0
3444,Male,General,95.0,95.0,87.3,Engineer,99.87,0,0,0,1,0,1,0,1,0,0,0,1,0
3445,Male,General,85.0,78.0,72.0,Non-Engineer,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,Female,General,94.8,91.5,85.0,Engineer,98.65,12,0,0,1,0,0,0,1,1,1,0,1,0
3447,Female,General,87.4,72.4,80.5,Non-Engineer,95.05,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,Male,General,89.2,79.2,75.0,Engineer,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,Male,NC_OBC,95.0,94.4,79.2,Engineer,96.57,26,0,0,1,0,0,0,1,0,1,0,1,0
3450,Male,EWS,83.3,79.9,74.8,Engineer,96.31,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,Female,General,95.0,86.4,91.0,Engineer,99.33,0,0,0,0,0,1,0,1,0,1,0,1,0
3452,Male,SC,77.7,73.4,81.7,Engineer,94.75,0,0,0,0,0,0,0,0,0,0,0,1,0
3453,Female,General,95.0,96.8,85.0,Non-Engineer,97.95,0,1,0,0,0,0,0,1,0,0,0,1,0
3454,Female,NC_OBC,85.5,80.8,71.8,Non-Engineer,91.38,0,0,0,0,0,0,0,0,0,1,0,0,0
3455,Male,General,82.0,73.5,64.2,Non-Engineer,95.87,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,Male,General,83.5,73.7,76.1,Engineer,99.21,24,0,0,1,0,0,0,0,0,0,0,0,0
3457,Male,General,95.0,92.8,92.8,Engineer,99.24,32,0,0,1,0,0,0,0,0,0,0,1,1
3458,Female,General,95.0,95.8,78.0,Engineer,98.14,0,0,0,0,0,0,0,0,0,1,1,0,0
3459,Male,General,93.1,90.8,82.0,Non-Engineer,97.52,0,0,0,0,0,0,0,0,0,1,1,0,0
3460,Male,General,82.2,88.9,87.7,Engineer,91.26,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,Male,EWS,87.3,88.1,72.2,Non-Engineer,95.19,0,0,0,0,0,0,0,0,0,1,1,0,0
3462,Male,General,70.0,84.7,70.0,Engineer,95.9,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,Female,General,95.0,91.8,84.0,Engineer,99.34,0,0,0,0,0,1,0,0,0,1,0,1,0
3464,Female,General,86.0,83.0,68.0,Engineer,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,Male,General,95.0,81.0,70.0,Engineer,99.39,0,1,0,1,0,0,0,0,0,0,0,0,0
3466,Female,NC_OBC,98.2,89.2,73.6,Engineer,98.04,0,0,0,0,0,1,1,1,1,1,0,1,1
3467,Male,EWS,79.8,79.0,62.5,Engineer,95.32,39,0,0,0,0,0,0,0,0,0,0,1,0
3468,Female,General,94.0,91.4,76.6,Non-Engineer,93.48,23,0,0,0,0,0,0,0,0,1,0,0,0
3469,Male,General,88.7,78.0,70.0,Non-Engineer,87.03,3,0,0,0,0,0,0,0,0,1,0,0,0
3470,Male,General,89.3,95.4,76.3,Engineer,93.16,28,0,0,0,0,0,0,0,0,0,0,0,0
3471,Male,NC_OBC,86.0,74.5,78.6,Non-Engineer,92.99,0,0,0,0,0,0,0,0,0,1,0,0,0
3472,Male,General,95.0,93.8,80.4,Engineer,99.19,10,1,1,1,0,0,0,0,0,0,0,0,0
3473,Female,General,95.0,93.8,78.0,Non-Engineer,95.62,0,0,0,0,0,0,0,0,0,1,1,0,0
3474,Male,General,87.8,82.6,75.0,Non-Engineer,97.17,27,0,0,0,0,0,0,0,0,1,1,0,0
3475,Male,General,91.2,89.4,74.4,Engineer,96.14,20,0,0,0,0,0,0,0,0,0,0,0,0
3476,Male,EWS,95.0,93.0,75.9,Engineer,98.54,14,0,0,1,1,0,0,0,0,0,0,1,0
3477,Female,General,95.0,96.2,86.1,Engineer,98.19,0,0,0,0,0,0,0,1,0,1,0,1,1
3478,Male,NC_OBC,82.3,93.2,85.2,Non-Engineer,95.03,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Male,General,79.0,78.0,70.0,Engineer,96.9,26,0,0,0,0,0,0,0,0,0,0,0,0
3480,Male,NC_OBC,97.2,92.8,75.2,Engineer,97.06,0,0,0,0,0,0,0,0,0,1,1,0,0
3481,Male,General,94.7,90.2,92.9,Engineer,97.12,62,0,0,1,0,0,0,0,0,0,0,0,0
3482,Male,General,95.2,89.5,70.1,Engineer,99.07,0,0,0,0,0,0,0,1,0,0,0,0,0
3483,Male,General,93.1,94.6,86.0,Engineer,97.34,19,0,0,0,0,0,0,0,0,0,0,0,0
3484,Male,General,80.5,62.2,66.0,Engineer,98.22,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,Female,General,95.0,95.4,88.0,Engineer,99.24,0,0,0,1,1,0,0,1,0,0,0,0,0
3486,Male,General,91.7,93.4,85.0,Engineer,99.36,0,0,0,0,0,0,0,0,0,0,0,1,0
3487,Male,General,77.4,81.4,63.3,Non-Engineer,91.8,22,0,0,0,0,0,0,1,1,0,0,0,0
3488,Male,General,88.4,89.6,76.0,Engineer,97.53,15,0,0,0,0,0,0,0,0,0,0,0,0
3489,Male,NC_OBC,97.6,95.4,84.9,Engineer,92.36,24,0,0,0,0,0,0,0,0,0,0,1,1
3490,Male,General,72.2,63.6,65.8,Non-Engineer,94.66,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,Male,General,87.4,93.0,69.1,Non-Engineer,93.58,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,Female,General,83.6,77.0,69.2,Engineer,92.33,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,Male,NC_OBC,95.0,85.3,65.7,Engineer,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,Male,EWS,89.3,86.2,82.0,Engineer,81.68,18,0,0,0,0,0,0,0,0,0,0,0,0
3495,Female,General,95.2,93.8,80.2,Engineer,99.65,22,1,1,0,0,0,0,0,0,0,0,0,0
3496,Male,General,91.2,80.0,83.4,Non-Engineer,96,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,Male,General,95.0,95.4,84.4,Engineer,92.89,0,0,0,0,0,0,0,0,0,1,0,0,0
3498,Female,General,95.0,94.0,79.9,Non-Engineer,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,Male,General,98.0,99.0,93.0,Engineer,96.88,22,0,0,0,0,0,0,0,0,1,1,0,0
3500,Female,General,95.0,95.2,60.3,Non-Engineer,99.16,0,1,0,0,0,1,0,1,0,1,0,1,0
3501,Male,General,90.3,85.3,90.1,Engineer,99.8,0,0,0,0,0,1,0,0,0,0,0,1,0
3502,Female,General,95.0,92.8,81.4,Engineer,98.36,0,0,0,0,0,0,0,1,0,1,0,1,0
3503,Male,General,85.3,81.2,78.0,Non-Engineer,91.91,13,0,0,0,0,0,0,0,0,0,0,0,0
3504,Male,General,95.0,92.6,72.0,Engineer,92.09,12,0,0,0,0,0,0,0,0,0,0,0,0
3505,Male,NC_OBC,92.0,83.0,90.0,Engineer,95.05,0,0,0,0,0,0,0,1,0,0,0,0,0
3506,Male,General,91.0,93.0,70.0,Engineer,98.6,15,0,0,0,0,0,0,0,0,0,0,0,0
3507,Female,General,95.0,93.0,87.1,Engineer,91.28,7,0,0,1,0,0,0,1,0,1,1,0,0
3508,Male,General,91.2,83.2,62.1,Engineer,98.66,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,Male,NC_OBC,83.6,65.8,72.8,Non-Engineer,94,16,0,0,0,0,0,0,0,0,1,1,1,1
3510,Male,EWS,87.8,76.0,70.6,Engineer,74.94,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,Female,General,95.0,92.7,80.6,Engineer,95.82,10,1,0,0,0,0,0,0,0,0,0,0,0
3512,Male,NC_OBC,82.2,73.5,69.0,Engineer,91.92,26,0,0,0,0,0,0,0,0,0,0,0,0
3513,Male,NC_OBC,79.7,72.7,59.9,Engineer,88.45,10,0,0,0,0,0,0,0,0,0,0,0,0
3514,Female,General,93.2,89.5,79.2,Engineer,98.94,31,0,0,1,1,0,0,1,0,0,0,0,0
3515,Male,NC_OBC,96.2,86.8,87.6,Engineer,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,Female,General,95.4,94.5,83.2,Engineer,94.35,36,0,0,0,0,0,0,0,0,1,0,0,0
3517,Male,NC_OBC,93.1,94.1,87.0,Engineer,94.13,0,0,0,0,0,0,0,1,0,0,0,0,0
3518,Male,General,88.7,95.6,82.0,Engineer,98.29,40,0,0,0,0,0,0,0,0,0,0,1,0
3519,Male,NC_OBC,87.3,91.6,65.0,Engineer,94,15,0,0,0,0,0,0,0,0,0,0,0,0
3520,Male,General,91.2,90.6,75.1,Non-Engineer,90.94,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,Male,General,81.7,87.4,71.1,Non-Engineer,99.65,0,0,0,0,0,0,0,0,0,1,0,0,0
3522,Male,EWS,82.5,86.1,74.3,Engineer,91.41,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,Male,General,87.4,73.6,73.5,Engineer,95.94,8,0,0,0,0,0,0,0,0,0,0,0,0
3524,Female,General,89.6,92.8,86.2,Engineer,94.66,12,0,0,0,0,0,0,0,0,1,0,0,0
